Id,Date,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
7086361926,4/18/2016,1136,114,51,61,0,2.309999943,1.220000029,3.170000076
7086361926,4/19/2016,671,124,69,67,0,2.50999999,1.230000019,3.529999971
7086361926,4/20/2016,797,145,13,87,0,2.539999962,0.4499999881,7.639999866
7086361926,4/21/2016,758,206,6,19,0,4.510000229,0.3000000119,1.360000014
7086361926,4/22/2016,762,153,59,58,0,2.670000076,0.9700000286,2.869999886
7086361926,4/23/2016,1350,90,0,0,0,1.799999952,0,0
7086361926,4/24/2016,566,125,0,0,0,2.150000095,0,0
7086361926,4/25/2016,706,129,39,69,0,2.369999886,0.6999999881,3.75
7086361926,4/26/2016,726,132,33,70,0,2.119999886,0.7699999809,4.159999847
7086361926,4/27/2016,829,145,6,55,0,2.529999971,0.1800000072,5.630000114
7086361926,4/28/2016,810,161,48,54,0,3.359999895,1.639999986,2.789999962
7086361926,4/29/2016,1198,182,36,24,0,4,0.4499999881,0.4900000095
7086361926,4/30/2016,584,308,17,42,0,5.239999771,1.039999962,3.119999886
7086361926,5/1/2016,685,258,15,30,0,4.849999905,0.8999999762,2.299999952
7086361926,5/2/2016,737,139,26,66,0,2.660000086,0.6600000262,3.480000019
7086361926,5/3/2016,761,152,36,57,0,3.160000086,0.8500000238,2.74000001
7086361926,5/4/2016,843,135,12,45,0,2.900000095,0.1199999973,5.28000021
7086361926,5/5/2016,1253,149,14,24,0,2.950000048,0.8299999833,1.779999971
7086361926,5/6/2016,834,154,35,84,0,3.119999886,1.429999948,3.819999933
7086361926,5/7/2016,621,209,42,20,0,4.679999828,2.329999924,1.460000038
7086361926,5/8/2016,695,147,27,32,0,3.25,1.529999971,2.309999943
7086361926,5/9/2016,743,171,50,67,0,3.119999886,1.710000038,4.260000229
7086361926,5/10/2016,1182,106,23,72,0,2.450000048,1.200000048,7.110000134
7086361926,5/11/2016,757,128,40,57,0,2.230000019,1.389999986,2.890000105
7086361926,5/12/2016,343,58,4,5,0,1.889999986,0.2700000107,0.3799999952
8053475328,4/12/2016,1193,123,8,116,0,2.099999905,0.3899999857,11.64000034
8053475328,4/13/2016,1177,156,12,95,0,2.450000048,0.4699999988,10.43000031
8053475328,4/14/2016,1123,193,5,119,0,3.359999895,0.2099999934,12.34000015
8053475328,4/15/2016,1142,158,8,132,0,2.589999914,0.3899999857,13.26000023
8053475328,4/16/2016,1255,83,6,96,0,1.49000001,0.2700000107,9.359999657
8053475328,4/17/2016,1113,195,21,111,0,3.640000105,0.8000000119,9.239999771
8053475328,4/18/2016,1137,195,6,102,0,3.349999905,0.2300000042,9.079999924
8053475328,4/19/2016,1152,191,7,90,0,2.950000048,0.3100000024,9.220000267
8053475328,4/20/2016,695,158,5,89,0,2.380000114,0.2300000042,9.579999924
8053475328,4/21/2016,1164,170,6,100,0,2.579999924,0.25,9.670000076
8053475328,4/22/2016,1260,117,3,60,0,1.879999995,0.150000006,6.260000229
8053475328,4/23/2016,741,223,14,125,0,4.019999981,0.6299999952,12.53999996
8053475328,4/24/2016,1096,182,33,129,0,3.25999999,1.549999952,13.13000011
8053475328,4/25/2016,1104,209,9,118,0,3.859999895,0.4600000083,11.36999989
8053475328,4/26/2016,1182,185,5,68,0,3.099999905,0.200000003,6.309999943
8053475328,4/27/2016,1187,183,10,60,0,2.930000067,0.4300000072,6.460000038
8053475328,4/28/2016,1188,153,9,90,0,2.349999905,0.3899999857,9.670000076
8053475328,4/29/2016,1215,159,8,58,0,3.170000076,0.3100000024,6.170000076
8053475328,4/30/2016,1281,131,1,27,0,2.539999962,0.05999999866,2.99000001
8053475328,5/1/2016,1389,51,0,0,0,0.8500000238,0,0
8053475328,5/2/2016,1345,95,0,0,0,1.429999948,0,0
8053475328,5/3/2016,1166,165,22,87,0,2.589999914,0.9300000072,8.390000343
8053475328,5/4/2016,1220,123,8,89,0,1.909999967,0.400000006,8.819999695
8053475328,5/5/2016,1208,130,9,93,0,2.210000038,0.4499999881,8.850000381
8053475328,5/6/2016,1245,90,15,90,0,1.210000038,0.6899999976,9.100000381
8053475328,5/7/2016,1076,148,20,121,0,2.349999905,0.8799999952,12.43999958
8053475328,5/8/2016,1073,228,14,125,0,3.660000086,0.5899999738,13.39999962
8053475328,5/9/2016,1214,148,12,66,0,2.690000057,0.5699999928,6.119999886
8053475328,5/10/2016,1219,115,10,96,0,1.850000024,0.4199999869,9.090000153
8053475328,5/11/2016,1189,184,7,60,0,3.039999962,0.2800000012,6.079999924
8053475328,5/12/2016,839,39,4,28,0,0.7599999905,0.200000003,2.950000048
8253242879,4/12/2016,1244,154,2,40,0,1.590000033,0.1400000006,5.429999828
8253242879,4/13/2016,1298,96,11,35,0,1.309999943,0.6299999952,4.170000076
8253242879,4/14/2016,1362,33,16,29,0,0.5400000215,0.9900000095,1.929999948
8253242879,4/15/2016,1335,105,0,0,0,1.75999999,0,0
8253242879,4/16/2016,1268,115,51,6,0,2.450000048,3.269999981,0.4300000072
8253242879,4/17/2016,1237,157,5,41,0,2.329999924,0.150000006,5.429999828
8253242879,4/18/2016,1278,130,16,16,0,1.799999952,0.6299999952,1.039999962
8253242879,4/19/2016,1276,164,0,0,0,2.779999971,0,0
8253242879,4/20/2016,1201,216,18,5,0.009999999776,3.109999895,0.8199999928,0.3300000131
8253242879,4/21/2016,1199,172,20,49,0,1.75,0.9300000072,5.880000114
8253242879,4/22/2016,1320,120,0,0,0,1.870000005,0,0
8253242879,4/23/2016,1193,191,26,30,0,3.130000114,1.039999962,2.089999914
8253242879,4/24/2016,1313,82,4,41,0,1.340000033,0.1899999976,5.599999905
8253242879,4/25/2016,1261,118,54,7,0,1.769999981,2.390000105,0.3600000143
8253242879,4/26/2016,1299,108,14,19,0,1.370000005,0.4900000095,1.179999948
8253242879,4/27/2016,1286,104,5,45,0,1.700000048,0.2300000042,6.239999771
8253242879,4/28/2016,1393,20,16,11,0,0.3400000036,0.7799999714,0.6700000167
8253242879,4/29/2016,1257,136,14,16,0,2.400000095,0.5400000215,1.289999962
8253242879,4/30/2016,1440,0,0,0,0,0,0,0
8378563200,4/12/2016,723,156,15,65,0,4.5,0.7099999785,0.8299999833
8378563200,4/13/2016,680,169,14,116,0,4.210000038,0.6499999762,4.960000038
8378563200,4/14/2016,699,174,21,123,0,3.910000086,1.029999971,5.619999886
8378563200,4/15/2016,729,190,23,60,0,5.409999847,1.149999976,4.909999847
8378563200,4/16/2016,563,142,21,64,0,2.440000057,1.070000052,5.369999886
8378563200,4/17/2016,599,93,0,0,0,1.690000057,0,0
8378563200,4/18/2016,720,174,10,117,0,5.199999809,0.5600000024,5.050000191
8378563200,4/19/2016,737,154,19,120,0,4.179999828,0.8799999952,5.300000191
8378563200,4/20/2016,763,169,8,82,0,4.78000021,0.4399999976,2.230000019
8378563200,4/21/2016,677,145,16,137,0,4.289999962,0.8199999928,6.900000095
8378563200,4/22/2016,769,159,12,113,0,4.179999828,0.5899999738,4.909999847
8378563200,4/23/2016,740,136,10,19,0,2.480000019,0.5199999809,1.519999981
8378563200,4/24/2016,734,135,0,0,0,2.940000057,0,0
8378563200,4/25/2016,692,141,16,117,0,3.920000076,0.8700000048,5.050000191
8378563200,4/26/2016,593,161,18,90,0,4.420000076,0.9200000167,7.510000229
8378563200,4/27/2016,676,192,4,4,0,5.329999924,0.1800000072,0.3300000131
8378563200,4/28/2016,711,139,10,11,0,2.910000086,0.4900000095,0.8999999762
8378563200,4/29/2016,767,172,7,3,0,4.269999981,0.3600000143,0.25
8378563200,4/30/2016,780,121,0,0,0,2.339999914,0,0
8378563200,5/1/2016,669,127,10,71,0,2.470000029,0.5600000024,6.03000021
8378563200,5/2/2016,802,142,4,63,0,4.010000229,0.1700000018,0.6299999952
8378563200,5/3/2016,822,195,20,71,0,4.5,1.059999943,1.340000033
8378563200,5/4/2016,680,167,10,19,0,4.199999809,0.4900000095,1.559999943
8378563200,5/5/2016,764,214,3,66,0,5.739999771,0.1599999964,0.8899999857
8378563200,5/6/2016,831,166,5,74,0,3.779999971,0.25,1.549999952
8378563200,5/7/2016,851,158,0,0,0,3.539999962,0,0
8378563200,5/8/2016,621,139,0,0,0,2.329999924,0,0
8378563200,5/9/2016,772,171,13,71,0,4.71999979,0.6600000262,1.269999981
8378563200,5/10/2016,840,152,13,63,0,3.920000076,0.6399999857,0.6600000262
8378563200,5/11/2016,763,184,10,72,0,5.269999981,0.5899999738,1.389999986
8378563200,5/12/2016,433,102,6,8,0,2.690000057,0.2700000107,0.6499999762
8583815059,4/12/2016,1237,196,7,0,0,3.579999924,0.3300000131,0
8583815059,4/13/2016,1252,163,23,2,0,3.230000019,0.9700000286,0.150000006
8583815059,4/14/2016,1306,134,0,0,0,2.430000067,0,0
8583815059,4/15/2016,1375,65,0,0,0,0.8999999762,0,0
8583815059,4/16/2016,1440,0,0,0,0,0,0,0
8583815059,4/17/2016,1440,0,0,0,0,0,0,0
8583815059,4/18/2016,1309,105,22,4,0,1.350000024,1.059999943,0.3100000024
8583815059,4/19/2016,1257,166,10,7,0,3.440000057,0.4799999893,0.5299999714
8583815059,4/20/2016,1246,167,27,0,0,3.069999933,1.039999962,0
8583815059,4/21/2016,1229,158,18,35,0,3.00999999,1.019999981,2.630000114
8583815059,4/22/2016,1170,212,54,4,0,4.079999924,2.410000086,0.2899999917
8583815059,4/23/2016,1151,238,44,7,0,4.75,2.029999971,0.5299999714
8583815059,4/24/2016,1188,206,44,2,0,4.269999981,2.049999952,0.150000006
8583815059,4/25/2016,1294,122,6,18,0,1.809999943,0.2399999946,1.470000029
8583815059,4/26/2016,1134,214,91,1,0,3.890000105,4.21999979,0.0700000003
8583815059,4/27/2016,1229,129,5,77,0,2.869999886,0.2700000107,6.599999905
8583815059,4/28/2016,1209,203,28,0,0,3.609999895,1.200000048,0
8583815059,4/29/2016,1069,258,67,46,0,4.920000076,3,3.900000095
8583815059,4/30/2016,1093,317,28,2,0,6.429999828,1.279999971,0.150000006
8583815059,5/1/2016,1311,117,2,10,0,2.039999962,0.1199999973,0.7799999714
8583815059,5/2/2016,1440,0,0,0,0,0,0,0
8583815059,5/3/2016,1440,0,0,0,0,0,0,0
8583815059,5/4/2016,1440,0,0,0,0,0,0,0
8583815059,5/5/2016,1370,70,0,0,0,1.179999948,0,0
8583815059,5/6/2016,1250,166,22,2,0,3.230000019,1.190000057,0.1400000006
8583815059,5/7/2016,1190,250,0,0,0,4.769999981,0,0
8583815059,5/8/2016,1183,182,72,3,0,3.660000086,3.309999943,0.2199999988
8583815059,5/9/2016,1260,110,4,66,0,1.730000019,0.1700000018,5.760000229
8583815059,5/10/2016,1226,162,43,9,0,3.720000029,2.00999999,0.6899999976
8583815059,5/11/2016,1106,177,71,5,0,3.170000076,3.24000001,0.3700000048
8583815059,5/12/2016,1440,0,0,0,0,0,0,0
8792009665,4/12/2016,831,116,0,0,0,1.639999986,0,0
8792009665,4/13/2016,806,82,0,0,0,0.8399999738,0,0
8792009665,4/14/2016,853,84,0,0,0,0.7799999714,0,0
8792009665,4/15/2016,937,126,0,0,0,1.590000033,0,0
8792009665,4/16/2016,1428,12,0,0,0,0.1599999964,0,0
8792009665,4/17/2016,1440,0,0,0,0,0,0,0
8792009665,4/18/2016,1440,0,0,0,0,0,0,0
8792009665,4/19/2016,1440,0,0,0,0,0,0,0
8792009665,4/20/2016,744,139,10,0,0,1.74000001,0.2800000012,0
8792009665,4/21/2016,1431,9,0,0,0,0.09000000358,0,0
8792009665,4/22/2016,817,195,20,1,0,2.269999981,0.2800000012,0.05000000075
8792009665,4/23/2016,795,232,45,8,0,2.75,0.4399999976,0.1599999964
8792009665,4/24/2016,1410,19,8,3,0,0.1599999964,0.05000000075,0.03999999911
8792009665,4/25/2016,1440,0,0,0,0,0,0,0
8792009665,4/26/2016,1360,80,0,0,0,0.8500000238,0,0
8792009665,4/27/2016,900,112,0,0,0,1.129999995,0,0
8792009665,4/28/2016,714,310,0,0,0,3.940000057,0,0
8792009665,4/29/2016,634,380,14,6,0,4.929999828,0.2800000012,0.1400000006
8792009665,4/30/2016,749,301,20,10,0,3.910000086,0.3600000143,0.3300000131
8792009665,5/1/2016,834,79,0,0,0,1.039999962,0,0
8792009665,5/2/2016,916,101,0,0,0,1.169999957,0,0
8792009665,5/3/2016,739,156,0,0,0,1.549999952,0,0
8792009665,5/4/2016,848,129,0,0,0,1.460000038,0,0
8792009665,5/5/2016,1440,0,0,0,0,0,0,0
8792009665,5/6/2016,1440,0,0,0,0,0,0,0
8792009665,5/7/2016,1440,0,0,0,0,0,0,0
8792009665,5/8/2016,1440,0,0,0,0,0,0,0
8792009665,5/9/2016,1440,0,0,0,0,0,0,0
8792009665,5/10/2016,48,0,0,0,0,0,0,0
8877689391,4/12/2016,1036,312,7,85,0,7.820000172,0.3400000036,12.22000027
8877689391,4/13/2016,1098,216,18,108,0,5.639999866,0.3799999952,3.549999952
8877689391,4/14/2016,1061,298,13,68,0.01999999955,7.75,0.5899999738,10.55000019
8877689391,4/15/2016,1052,281,1,106,0.009999999776,7.010000229,0.05000000075,0.05000000075
8877689391,4/16/2016,888,429,29,94,0,10.71000004,1.210000038,13.23999977
8877689391,4/17/2016,1060,307,15,58,0,8.789999962,0.0700000003,0
8877689391,4/18/2016,1215,191,5,29,0,5.940000057,0.2700000107,2.440000057
8877689391,4/19/2016,1131,214,13,82,0,5.03000021,0.1800000072,12.14999962
8877689391,4/20/2016,1123,225,19,73,0,6.340000153,0.6899999976,11.02000046
8877689391,4/21/2016,1119,226,13,82,0,4.889999866,0.4199999869,12.28999996
8877689391,4/22/2016,1141,236,2,61,0.05000000075,5.96999979,0.02999999933,10.22999954
8877689391,4/23/2016,1032,300,6,102,0.009999999776,7.400000095,0,0
8877689391,4/24/2016,1148,227,1,64,0,4.690000057,0.009999999776,11.01000023
8877689391,4/25/2016,1101,218,8,113,0.009999999776,6.269999981,0.0700000003,2.369999886
8877689391,4/26/2016,1157,258,3,22,0,6.5,0.1299999952,1.75999999
8877689391,4/27/2016,1104,235,8,93,0,7.099999905,0.4399999976,13.06999969
8877689391,4/28/2016,1143,231,8,58,0,5.96999979,0.3799999952,4.929999828
8877689391,4/29/2016,1207,210,5,18,0,5.789999962,0.1700000018,1.379999995
8877689391,4/30/2016,1089,223,4,124,0,4.929999828,0.07999999821,21.65999985
8877689391,5/1/2016,1226,166,12,36,0,4.570000172,0.5699999928,3.130000114
8877689391,5/2/2016,1335,105,0,0,0,3.559999943,0,0
8877689391,5/3/2016,1189,229,3,19,0.009999999776,6.670000076,0.1000000015,1.389999986
8877689391,5/4/2016,1154,212,8,66,0,5.53000021,0.3100000024,10.42000008
8877689391,5/5/2016,1170,188,15,67,0,4.369999886,0.8199999928,5.460000038
8877689391,5/6/2016,1095,232,17,96,0,6.159999847,0.2899999917,12.78999996
8877689391,5/7/2016,1036,271,28,105,0,6.989999771,0.9599999785,0.07999999821
8877689391,5/8/2016,1174,245,4,17,0,6.800000191,0.200000003,1.080000043
8877689391,5/9/2016,1131,217,19,73,0.05000000075,6.239999771,0.8000000119,11.10000038
8877689391,5/10/2016,1187,224,11,18,0,6.28000021,0.4600000083,1.350000024
8877689391,5/11/2016,1127,213,12,88,0,5.889999866,0.4099999964,13.22000027
8877689391,5/12/2016,770,137,1,23,0,4.25,0.03999999911,1.820000052
